state,st_id,name,leaid,method,ccd_st_leaid,ccd_name,ccd_sy_end,author_check
NY,031501060000,UNION-ENDICOTT CSD,3610710,st_leaid,031501060000,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,2024,
NY,031502060000,JOHNSON CITY CSD,3615900,st_leaid,031502060000,JOHNSON CITY CENTRAL SCHOOL DISTRICT,2024,
NY,031601060000,VESTAL CSD,3629610,st_leaid,031601060000,VESTAL CENTRAL SCHOOL DISTRICT,2024,
NY,031701060000,WINDSOR CSD,3602730,st_leaid,031701060000,WINDSOR CENTRAL SCHOOL DISTRICT,2024,
NY,040204040000,WEST VALLEY CSD,3630900,st_leaid,040204040000,WEST VALLEY CENTRAL SCHOOL DISTRICT,2024,
NY,040302060000,ALLEGANY-LIMESTONE CSD,3600015,st_leaid,040302060000,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,2024,
NY,040901040000,ELLICOTTVILLE CSD,3610530,st_leaid,040901040000,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,041101040000,FRANKLINVILLE CSD,3611490,st_leaid,041101040000,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,041401040000,HINSDALE CSD,3614490,st_leaid,041401040000,HINSDALE CENTRAL SCHOOL DISTRICT,2024,
NY,042302040000,CATTARAUGUS-LITTLE VALLEY CSD,3600024,st_leaid,042302040000,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,2024,
NY,042400010000,OLEAN CITY SD,3621720,st_leaid,042400010000,OLEAN CITY SCHOOL DISTRICT,2024,
NY,042801060000,GOWANDA CSD,3612390,st_leaid,042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,2024,
NY,042901040000,PORTVILLE CSD,3623640,st_leaid,042901040000,PORTVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,043001040000,RANDOLPH CSD,3624090,st_leaid,043001040000,RANDOLPH CENTRAL SCHOOL DISTRICT,2024,
NY,043011020000,RANDOLPH ACAD UFSD,3607440,st_leaid,043011020000,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,2024,
NY,043200050000,SALAMANCA CITY SD,3625440,st_leaid,043200050000,SALAMANCA CITY SCHOOL DISTRICT,2024,
NY,043501060000,YORKSHIRE-PIONEER CSD,3608970,st_leaid,043501060000,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,2024,
NY,050100010000,AUBURN CITY SD,3603480,st_leaid,050100010000,AUBURN CITY SCHOOL DISTRICT,2024,
NY,050301040000,WEEDSPORT CSD,3630420,st_leaid,050301040000,WEEDSPORT CENTRAL SCHOOL DISTRICT,2024,
NY,050401040000,CATO-MERIDIAN CSD,3606690,st_leaid,050401040000,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,2024,
NY,050701040000,SOUTHERN CAYUGA CSD,3627570,st_leaid,050701040000,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT,2024,
NY,051101040000,PORT BYRON CSD,3623430,st_leaid,051101040000,PORT BYRON CENTRAL SCHOOL DISTRICT,2024,
NY,051301040000,MORAVIA CSD,3619800,st_leaid,051301040000,MORAVIA CENTRAL SCHOOL DISTRICT,2024,
NY,051901040000,UNION SPRINGS CSD,3629250,st_leaid,051901040000,UNION SPRINGS CENTRAL SCHOOL DISTRICT,2024,
NY,060201060000,SOUTHWESTERN CSD AT JAMESTOWN,3627660,st_leaid,060201060000,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,2024,
NY,060301040000,FREWSBURG CSD,3611610,st_leaid,060301040000,FREWSBURG CENTRAL SCHOOL DISTRICT,2024,
NY,060401040000,CASSADAGA VALLEY CSD,3606660,st_leaid,060401040000,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,2024,
NY,060503040000,CHAUTAUQUA LAKE CSD,3600018,st_leaid,060503040000,CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT,2024,
NY,060601040000,PINE VALLEY CSD (SOUTH DAYTON),3623070,st_leaid,060601040000,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),2024,
NY,060701040000,CLYMER CSD,3607890,st_leaid,060701040000,CLYMER CENTRAL SCHOOL DISTRICT,2024,
NY,060800010000,DUNKIRK CITY SD,3609420,st_leaid,060800010000,DUNKIRK CITY SCHOOL DISTRICT,2024,
NY,061001040000,BEMUS POINT CSD,3604530,st_leaid,061001040000,BEMUS POINT CENTRAL SCHOOL DISTRICT,2024,
NY,061101040000,FALCONER CSD,3610920,st_leaid,061101040000,FALCONER CENTRAL SCHOOL DISTRICT,2024,
NY,061501040000,SILVER CREEK CSD,3626880,st_leaid,061501040000,SILVER CREEK CENTRAL SCHOOL DISTRICT,2024,
NY,061503040000,FORESTVILLE CSD,3611250,st_leaid,061503040000,FORESTVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,061601040000,PANAMA CSD,3622410,st_leaid,061601040000,PANAMA CENTRAL SCHOOL DISTRICT,2024,
NY,061700010000,JAMESTOWN CITY SD,3615630,st_leaid,061700010000,JAMESTOWN CITY SCHOOL DISTRICT,2024,
NY,062201060000,FREDONIA CSD,3611520,st_leaid,062201060000,FREDONIA CENTRAL SCHOOL DISTRICT,2024,
NY,062301040000,BROCTON CSD,3605610,st_leaid,062301040000,BROCTON CENTRAL SCHOOL DISTRICT,2024,
NY,062601040000,SHERMAN CSD,3626730,st_leaid,062601040000,SHERMAN CENTRAL SCHOOL DISTRICT,2024,
NY,062901040000,WESTFIELD CSD,3630990,st_leaid,062901040000,WESTFIELD CENTRAL SCHOOL DISTRICT,2024,
NY,070600010000,ELMIRA CITY SD,3610560,st_leaid,070600010000,ELMIRA CITY SCHOOL DISTRICT,2024,
NY,070901060000,HORSEHEADS CSD,3614850,st_leaid,070901060000,HORSEHEADS CENTRAL SCHOOL DISTRICT,2024,
NY,070902060000,ELMIRA HEIGHTS CSD,3610590,st_leaid,070902060000,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT,2024,
NY,080101040000,AFTON CSD,3602400,st_leaid,080101040000,AFTON CENTRAL SCHOOL DISTRICT,2024,
NY,080201040000,BAINBRIDGE-GUILFORD CSD,3603810,st_leaid,080201040000,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,2024,
NY,080601040000,GREENE CSD,3612750,st_leaid,080601040000,GREENE CENTRAL SCHOOL DISTRICT,2024,
NY,081003040000,UNADILLA VALLEY CSD,3600019,st_leaid,081003040000,UNADILLA VALLEY CENTRAL SCHOOL DISTRICT,2024,
NY,081200050000,NORWICH CITY SD,3621330,st_leaid,081200050000,NORWICH CITY SCHOOL DISTRICT,2024,
NY,081401040000,OTSELIC VALLEY CSD,3622100,st_leaid,081401040000,OTSELIC VALLEY CSD,2024,
NY,081501040000,OXFORD ACADEMY & CSD,3622260,st_leaid,081501040000,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,2024,
NY,082001040000,SHERBURNE-EARLVILLE CSD,3626700,st_leaid,082001040000,SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,090201040000,AUSABLE VALLEY CSD,3616170,st_leaid,090201040000,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,2024,
NY,090301060000,BEEKMANTOWN CSD,3604290,st_leaid,090301060000,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,2024,
NY,090501040000,NORTHEASTERN CLINTON CSD,3621250,st_leaid,090501040000,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,2024,
NY,090601020000,CHAZY UFSD,3607170,st_leaid,090601020000,CHAZY UNION FREE SCHOOL DISTRICT,2024,
NY,090901040000,NORTHERN ADIRONDACK CSD,3621260,st_leaid,090901040000,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,2024,
NY,091101060000,PERU CSD,3622830,st_leaid,091101060000,PERU CENTRAL SCHOOL DISTRICT,2024,
NY,091200010000,PLATTSBURGH CITY SD,3623280,st_leaid,091200010000,PLATTSBURGH CITY SCHOOL DISTRICT,2024,
NY,091402060000,SARANAC CSD,3600009,st_leaid,091402060000,SARANAC CENTRAL SCHOOL DISTRICT,2024,
NY,100501040000,TACONIC HILLS CSD,3628620,st_leaid,100501040000,TACONIC HILLS CENTRAL SCHOOL DISTRICT,2024,
NY,100902040000,GERMANTOWN CSD,3612030,st_leaid,100902040000,GERMANTOWN CENTRAL SCHOOL DISTRICT,2024,
NY,101001040000,CHATHAM CSD,3607110,st_leaid,101001040000,CHATHAM CENTRAL SCHOOL DISTRICT,2024,
NY,101300010000,HUDSON CITY SD,3614940,st_leaid,101300010000,HUDSON CITY SCHOOL DISTRICT,2024,
NY,101401040000,KINDERHOOK CSD,3615210,st_leaid,101401040000,KINDERHOOK CENTRAL SCHOOL DISTRICT,2024,
NY,101601040000,NEW LEBANON CSD,3620430,st_leaid,101601040000,NEW LEBANON CENTRAL SCHOOL DISTRICT,2024,
NY,110101040000,CINCINNATUS CSD,3607560,st_leaid,110101040000,CINCINNATUS CENTRAL SCHOOL DISTRICT,2024,
NY,110200010000,CORTLAND CITY SD,3608460,st_leaid,110200010000,CORTLAND CITY SCHOOL DISTRICT,2024,
NY,110304040000,MCGRAW CSD,3618840,st_leaid,110304040000,MCGRAW CENTRAL SCHOOL DISTRICT,2024,
NY,110701060000,HOMER CSD,3614640,st_leaid,110701060000,HOMER CENTRAL SCHOOL DISTRICT,2024,
NY,110901040000,MARATHON CSD,3618450,st_leaid,110901040000,MARATHON CENTRAL SCHOOL DISTRICT,2024,
NY,120102040000,ANDES CSD,3603000,st_leaid,120102040000,ANDES CENTRAL SCHOOL DISTRICT,2024,
NY,120301040000,DOWNSVILLE CSD,3609240,st_leaid,120301040000,DOWNSVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,120401040000,CHARLOTTE VALLEY CSD,3607050,st_leaid,120401040000,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,2024,
NY,120501040000,DELAWARE ACADEMY CSD AT DELHI,3608910,st_leaid,120501040000,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,2024,
NY,120701040000,FRANKLIN CSD,3611430,st_leaid,120701040000,FRANKLIN CENTRAL SCHOOL DISTRICT,2024,
NY,120906040000,HANCOCK CSD,3613560,st_leaid,120906040000,HANCOCK CENTRAL SCHOOL DISTRICT,2024,
NY,121401040000,MARGARETVILLE CSD,3618510,st_leaid,121401040000,MARGARETVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,121502040000,ROXBURY CSD,3625110,st_leaid,121502040000,ROXBURY CENTRAL SCHOOL DISTRICT,2024,
NY,121601060000,SIDNEY CSD,3626850,st_leaid,121601060000,SIDNEY CENTRAL SCHOOL DISTRICT,2024,
NY,121701040000,STAMFORD CSD,3628020,st_leaid,121701040000,STAMFORD CENTRAL SCHOOL DISTRICT,2024,
NY,121702040000,SOUTH KORTRIGHT CSD,3627330,st_leaid,121702040000,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,2024,
NY,121901040000,WALTON CSD,3629820,st_leaid,121901040000,WALTON CENTRAL SCHOOL DISTRICT,2024,
NY,130200010000,BEACON CITY SD,3604140,st_leaid,130200010000,BEACON CITY SCHOOL DISTRICT,2024,
NY,130502020000,DOVER UFSD,3609210,st_leaid,130502020000,DOVER UNION FREE SCHOOL DISTRICT,2024,
NY,130801060000,HYDE PARK CSD,3615180,st_leaid,130801060000,HYDE PARK CENTRAL SCHOOL DISTRICT,2024,
NY,131101040000,NORTHEAST CSD,3630390,st_leaid,131101040000,NORTHEAST CENTRAL SCHOOL DISTRICT,2024,
NY,131201040000,PAWLING CSD,3622530,st_leaid,131201040000,PAWLING CENTRAL SCHOOL DISTRICT,2024,
NY,131301040000,PINE PLAINS CSD,3623040,st_leaid,131301040000,PINE PLAINS CENTRAL SCHOOL DISTRICT,2024,
NY,131500010000,POUGHKEEPSIE CITY SD,3623760,st_leaid,131500010000,POUGHKEEPSIE CITY SCHOOL DISTRICT,2024,
NY,131601060000,ARLINGTON CSD,3603270,st_leaid,131601060000,ARLINGTON CENTRAL SCHOOL DISTRICT,2024,
NY,131602020000,SPACKENKILL UFSD,3606500,st_leaid,131602020000,SPACKENKILL UNION FREE SCHOOL DISTRICT,2024,
NY,131701060000,RED HOOK CSD,3624240,st_leaid,131701060000,RED HOOK CENTRAL SCHOOL DISTRICT,2024,
NY,131801040000,RHINEBECK CSD,3624480,st_leaid,131801040000,RHINEBECK CENTRAL SCHOOL DISTRICT,2024,
NY,132101060000,WAPPINGERS CSD,3629880,st_leaid,132101060000,WAPPINGERS CENTRAL SCHOOL DISTRICT,2024,
NY,132201040000,MILLBROOK CSD,3619380,st_leaid,132201040000,MILLBROOK CENTRAL SCHOOL DISTRICT,2024,
NY,140101060000,ALDEN CSD,3602550,st_leaid,140101060000,ALDEN CENTRAL SCHOOL DISTRICT,2024,
NY,140201060000,AMHERST CSD,3602920,st_leaid,140201060000,AMHERST CENTRAL SCHOOL DISTRICT,2024,
NY,140203060000,WILLIAMSVILLE CSD,3631470,st_leaid,140203060000,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,140207060000,SWEET HOME CSD,3628500,st_leaid,140207060000,SWEET HOME CENTRAL SCHOOL DISTRICT,2024,
NY,140301030000,EAST AURORA UFSD,3609540,st_leaid,140301030000,EAST AURORA UNION FREE SCHOOL DISTRICT,2024,
NY,140600010000,BUFFALO CITY SD,3605850,st_leaid,140600010000,BUFFALO CITY SCHOOL DISTRICT,2024,
NY,140701060000,CHEEKTOWAGA CSD,3607230,st_leaid,140701060000,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,2024,
NY,140702030000,CHEEKTOWAGA-MARYVALE UFSD,3618600,st_leaid,140702030000,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,2024,
NY,140703020000,CLEVELAND HILL UFSD,3607680,st_leaid,140703020000,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,2024,
NY,140707030000,DEPEW UFSD,3609030,st_leaid,140707030000,DEPEW UNION FREE SCHOOL DISTRICT,2024,
NY,140709030000,CHEEKTOWAGA-SLOAN UFSD,3627000,st_leaid,140709030000,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2024,
NY,140801060000,CLARENCE CSD,3607590,st_leaid,140801060000,CLARENCE CENTRAL SCHOOL DISTRICT,2024,
NY,141101060000,SPRINGVILLE-GRIFFITH INST CSD,3612990,st_leaid,141101060000,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2024,
NY,141201060000,EDEN CSD,3610170,st_leaid,141201060000,EDEN CENTRAL SCHOOL DISTRICT,2024,
NY,141301060000,IROQUOIS CSD,3615360,st_leaid,141301060000,IROQUOIS CENTRAL SCHOOL DISTRICT,2024,
NY,141401060000,EVANS-BRANT CSD (LAKE SHORE),3616560,st_leaid,141401060000,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),2024,
NY,141501060000,GRAND ISLAND CSD,3607020,st_leaid,141501060000,GRAND ISLAND CENTRAL SCHOOL DISTRICT,2024,
NY,141601060000,HAMBURG CSD,3613350,st_leaid,141601060000,HAMBURG CENTRAL SCHOOL DISTRICT,2024,
NY,141604060000,FRONTIER CSD,3611670,st_leaid,141604060000,FRONTIER CENTRAL SCHOOL DISTRICT,2024,
NY,141701040000,HOLLAND CSD,3614550,st_leaid,141701040000,HOLLAND CENTRAL SCHOOL DISTRICT,2024,
NY,141800010000,LACKAWANNA CITY SD,3616440,st_leaid,141800010000,LACKAWANNA CITY SCHOOL DISTRICT,2024,
NY,141901060000,LANCASTER CSD,3616680,st_leaid,141901060000,LANCASTER CENTRAL SCHOOL DISTRICT,2024,
NY,142101040000,AKRON CSD,3602430,st_leaid,142101040000,AKRON CENTRAL SCHOOL DISTRICT,2024,
NY,142201040000,NORTH COLLINS CSD,3620970,st_leaid,142201040000,NORTH COLLINS CENTRAL SCHOOL DISTRICT,2024,
NY,142301060000,ORCHARD PARK CSD,3621900,st_leaid,142301060000,ORCHARD PARK CENTRAL SCHOOL DISTRICT,2024,
NY,142500010000,TONAWANDA CITY SD,3628740,st_leaid,142500010000,TONAWANDA CITY SCHOOL DISTRICT,2024,
NY,142601030000,KENMORE-TONAWANDA UFSD,3616230,st_leaid,142601030000,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2024,
NY,142801060000,WEST SENECA CSD,3630780,st_leaid,142801060000,WEST SENECA CENTRAL SCHOOL DISTRICT,2024,
NY,150203040000,CROWN POINT CSD,3608610,st_leaid,150203040000,CROWN POINT CENTRAL SCHOOL DISTRICT,2024,
NY,150601040000,KEENE CSD,3616140,st_leaid,150601040000,KEENE CENTRAL SCHOOL DISTRICT,2024,
NY,150801040000,MINERVA CSD,3619530,st_leaid,150801040000,MINERVA CENTRAL SCHOOL DISTRICT,2024,
NY,150901040000,MORIAH CSD,3619830,st_leaid,150901040000,MORIAH CENTRAL SCHOOL DISTRICT,2024,
NY,151001040000,NEWCOMB CSD,3620730,st_leaid,151001040000,NEWCOMB CENTRAL SCHOOL DISTRICT,2024,
NY,151102040000,LAKE PLACID CSD,3616500,st_leaid,151102040000,LAKE PLACID CENTRAL SCHOOL DISTRICT,2024,
NY,151401040000,SCHROON LAKE CSD,3626130,st_leaid,151401040000,SCHROON LAKE CENTRAL SCHOOL DISTRICT,2024,
NY,151501060000,TICONDEROGA CSD,3628680,st_leaid,151501060000,TICONDEROGA CENTRAL SCHOOL DISTRICT,2024,
NY,151701040000,WILLSBORO CSD,3631500,st_leaid,151701040000,WILLSBORO CENTRAL SCHOOL DISTRICT,2024,
NY,151801040000,BOQUET VALLEY CSD,3601189,st_leaid,151801040000,BOQUET VALLEY CSD,2024,
NY,160101060000,TUPPER LAKE CSD,3629160,st_leaid,160101060000,TUPPER LAKE CENTRAL SCHOOL DISTRICT,2024,
NY,160801040000,CHATEAUGAY CSD,3607080,st_leaid,160801040000,CHATEAUGAY CENTRAL SCHOOL DISTRICT,2024,
NY,161201040000,SALMON RIVER CSD,3625500,st_leaid,161201040000,SALMON RIVER CENTRAL SCHOOL DISTRICT,2024,
NY,161401060000,SARANAC LAKE CSD,3625740,st_leaid,161401060000,SARANAC LAKE CENTRAL SCHOOL DISTRICT,2024,
NY,161501060000,MALONE CSD,3618180,st_leaid,161501060000,MALONE CENTRAL SCHOOL DISTRICT,2024,
NY,161601040000,BRUSHTON-MOIRA CSD,3605820,st_leaid,161601040000,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,2024,
NY,161801040000,ST REGIS FALLS CSD,3627990,st_leaid,161801040000,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,2024,
NY,170301020000,WHEELERVILLE UFSD,3631200,st_leaid,170301020000,WHEELERVILLE UNION FREE SCHOOL DISTRICT,2024,
NY,170500010000,GLOVERSVILLE CITY SD,3612270,st_leaid,170500010000,GLOVERSVILLE CITY SCHOOL DISTRICT,2024,
NY,170600010000,JOHNSTOWN CITY SD,3615980,st_leaid,170600010000,JOHNSTOWN CITY SCHOOL DISTRICT,2024,
NY,170801040000,MAYFIELD CSD,3618750,st_leaid,170801040000,MAYFIELD CENTRAL SCHOOL DISTRICT,2024,
NY,170901040000,NORTHVILLE CSD,3621300,st_leaid,170901040000,NORTHVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,171102040000,BROADALBIN-PERTH CSD,3600005,st_leaid,171102040000,BROADALBIN-PERTH CENTRAL SCHOOL DISTRICT,2024,
NY,180202040000,ALEXANDER CSD,3602580,st_leaid,180202040000,ALEXANDER CENTRAL SCHOOL DISTRICT,2024,
NY,180300010000,BATAVIA CITY SD,3603990,st_leaid,180300010000,BATAVIA CITY SCHOOL DISTRICT,2024,
NY,180701040000,BYRON-BERGEN CSD,3606090,st_leaid,180701040000,BYRON-BERGEN CENTRAL SCHOOL DISTRICT,2024,
NY,180901040000,ELBA CSD,3610380,st_leaid,180901040000,ELBA CENTRAL SCHOOL DISTRICT,2024,
NY,181001060000,LE ROY CSD,3616950,st_leaid,181001060000,LE ROY CENTRAL SCHOOL DISTRICT,2024,
NY,181101040000,OAKFIELD-ALABAMA CSD,3621510,st_leaid,181101040000,OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,2024,
NY,181201040000,PAVILION CSD,3622500,st_leaid,181201040000,PAVILION CENTRAL SCHOOL DISTRICT,2024,
NY,181302040000,PEMBROKE CSD,3608340,st_leaid,181302040000,PEMBROKE CENTRAL SCHOOL DISTRICT,2024,
NY,190301040000,CAIRO-DURHAM CSD,3606160,st_leaid,190301040000,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,2024,
NY,190401060000,CATSKILL CSD,3606720,st_leaid,190401060000,CATSKILL CENTRAL SCHOOL DISTRICT,2024,
NY,190501040000,COXSACKIE-ATHENS CSD,3608490,st_leaid,190501040000,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,2024,
NY,190701040000,GREENVILLE CSD,3612870,st_leaid,190701040000,GREENVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,190901040000,HUNTER-TANNERSVILLE CSD,3615060,st_leaid,190901040000,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,191401040000,WINDHAM-ASHLAND-JEWETT CSD,3631590,st_leaid,191401040000,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,2024,
NY,200401040000,INDIAN LAKE CSD,3615270,st_leaid,200401040000,INDIAN LAKE CENTRAL SCHOOL DISTRICT,2024,
NY,200601040000,LAKE PLEASANT CSD,3616530,st_leaid,200601040000,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,2024,
NY,200701040000,LONG LAKE CSD,3617760,st_leaid,200701040000,LONG LAKE CENTRAL SCHOOL DISTRICT,2024,
NY,200901040000,WELLS CSD,3630450,st_leaid,200901040000,WELLS CENTRAL SCHOOL DISTRICT,2024,
NY,210302040000,WEST CANADA VALLEY CSD,3630600,st_leaid,210302040000,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,2024,
NY,210402060000,FRANKFORT-SCHUYLER CSD,3611400,st_leaid,210402060000,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,2024,
NY,210601060000,HERKIMER CSD,3614220,st_leaid,210601060000,HERKIMER CENTRAL SCHOOL DISTRICT,2024,
NY,210800050000,LITTLE FALLS CITY SD,3617460,st_leaid,210800050000,LITTLE FALLS CITY SCHOOL DISTRICT,2024,
NY,211003040000,DOLGEVILLE CSD,3600001,st_leaid,211003040000,DOLGEVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,211103040000,POLAND CSD,3623370,st_leaid,211103040000,POLAND CENTRAL SCHOOL DISTRICT,2024,
NY,211701040000,VAN HORNESVILLE-OWEN D YOUNG CSD,3622200,st_leaid,211701040000,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,2024,
NY,211901020000,TOWN OF WEBB UFSD,3628800,st_leaid,211901020000,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,2024,
NY,212001040000,MOUNT MARKHAM CSD,3630930,st_leaid,212001040000,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,2024,
NY,212101040000,CENTRAL VALLEY CSD AT ILION-MOHAWK,3601087,st_leaid,212101040000,CENTRAL VALLEY CSD AT ILION-MOHAWK,2024,
NY,220101040000,SOUTH JEFFERSON CSD,3602340,st_leaid,220101040000,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,2024,
NY,220202040000,ALEXANDRIA CSD,3602670,st_leaid,220202040000,ALEXANDRIA CENTRAL SCHOOL DISTRICT,2024,
NY,220301060000,INDIAN RIVER CSD,3615300,st_leaid,220301060000,INDIAN RIVER CENTRAL SCHOOL DISTRICT,2024,
NY,220401040000,GENERAL BROWN CSD,3611910,st_leaid,220401040000,GENERAL BROWN CENTRAL SCHOOL DISTRICT,2024,
NY,220701040000,THOUSAND ISLANDS CSD,3607650,st_leaid,220701040000,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,2024,
NY,220909040000,BELLEVILLE-HENDERSON CSD,3604370,st_leaid,220909040000,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,2024,
NY,221001040000,SACKETS HARBOR CSD,3614880,st_leaid,221001040000,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,2024,
NY,221301040000,LYME CSD,3617880,st_leaid,221301040000,LYME CENTRAL SCHOOL DISTRICT,2024,
NY,221401040000,LA FARGEVILLE CSD,3616380,st_leaid,221401040000,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,222000010000,WATERTOWN CITY SD,3630120,st_leaid,222000010000,WATERTOWN CITY SCHOOL DISTRICT,2024,
NY,222201060000,CARTHAGE CSD,3606630,st_leaid,222201060000,CARTHAGE CENTRAL SCHOOL DISTRICT,2024,
NY,230201040000,COPENHAGEN CSD,3608280,st_leaid,230201040000,COPENHAGEN CENTRAL SCHOOL DISTRICT,2024,
NY,230301040000,HARRISVILLE CSD,3613770,st_leaid,230301040000,HARRISVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,230901040000,LOWVILLE ACADEMY & CSD,3617820,st_leaid,230901040000,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,2024,
NY,231101040000,SOUTH LEWIS CSD,3627360,st_leaid,231101040000,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,2024,
NY,231301040000,BEAVER RIVER CSD,3604200,st_leaid,231301040000,BEAVER RIVER CENTRAL SCHOOL DISTRICT,2024,
NY,240101040000,AVON CSD,3603660,st_leaid,240101040000,AVON CENTRAL SCHOOL DISTRICT,2024,
NY,240201040000,CALEDONIA-MUMFORD CSD,3606180,st_leaid,240201040000,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,2024,
NY,240401040000,GENESEO CSD,3611940,st_leaid,240401040000,GENESEO CENTRAL SCHOOL DISTRICT,2024,
NY,240801060000,LIVONIA CSD,3617640,st_leaid,240801060000,LIVONIA CENTRAL SCHOOL DISTRICT,2024,
NY,240901040000,MT MORRIS CSD,3620010,st_leaid,240901040000,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,2024,
NY,241001060000,DANSVILLE CSD,3608790,st_leaid,241001060000,DANSVILLE CENTRAL SCHOOL DISTRICT,2024,
NY,241101040000,DALTON-NUNDA CSD (KESHEQUA),3621450,st_leaid,241101040000,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),2024,
NY,241701040000,YORK CSD,3631950,st_leaid,241701040000,YORK CENTRAL SCHOOL DISTRICT,2024,
NY,250109040000,BROOKFIELD CSD,3605670,st_leaid,250109040000,BROOKFIELD CENTRAL SCHOOL DISTRICT,2024,
NY,250201060000,CAZENOVIA CSD,3606780,st_leaid,250201060000,CAZENOVIA CENTRAL SCHOOL DISTRICT,2024,
NY,250301040000,DERUYTER CSD,3608850,st_leaid,250301040000,DERUYTER CENTRAL SCHOOL DISTRICT,2024,
